Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2013,M DURAND,BSC,03727,PHYLOGENETICS,A,7,10,70%,10.14,4.71,4.29,4.43,4.43,4.57,4.43,4.71,4.43,4.71
Fall,2013,JOHN WOOLFORD,BSC,03742,MOLECULAR BIOLOGY,1,10,16,63%,7.40,5.00,4.70,4.90,4.80,4.90,4.90,5.00,5.00,4.90
Fall,2013,JOHN WOOLFORD,BSC,03742,MOLECULAR BIOLOGY,A,11,16,69%,6.64,5.00,4.55,4.73,4.73,5.00,4.91,5.00,4.91,4.73
Fall,2013,DAVID HACKNEY,BSC,03745,CORE COURSE BIOCHEM,A1,4,9,44%,15.75,3.75,3.25,3.25,2.75,3.75,2.75,4.00,3.00,3.00
Fall,2013,SANDRA KUHLMAN,BSC,03763,ADV SYS NEUROSCIENCE,A,10,15,67%,8.00,4.90,4.30,4.40,4.40,4.70,4.80,5.00,4.90,4.70
Fall,2013,LEONARD VUOCOLO,CMY,09103,ATOMS MOL CHEM CHNG,1,21,25,84%,7.25,4.14,4.10,4.10,3.95,4.48,3.71,4.57,3.90,3.70
Fall,2013,LEONARD VUOCOLO,CMY,09105,INTRO MOD CHEMSTRY I,1,128,138,93%,10.20,3.79,3.67,3.65,3.34,3.57,3.26,4.05,3.39,3.39
Fall,2013,LEONARD VUOCOLO,CMY,09105,INTRO MOD CHEMSTRY I,2,89,96,93%,10.22,4.01,3.77,3.67,3.26,3.62,3.29,4.20,3.36,3.17
Fall,2013,TERRANCE MURPHY,CMY,09105,INTRO MOD CHEMSTRY I,3,18,21,86%,13.59,4.50,4.67,4.65,4.00,4.72,4.59,4.89,4.47,4.67
Fall,2013,DAVID YARON,CMY,09106,MODERN CHEMISTRY II,1,24,49,49%,8.75,3.75,3.87,3.96,3.75,3.88,3.50,4.21,3.38,3.83
Fall,2013,NEWELL WASHBURN,CMY,09107,HONORS CHEMISTRY,1,31,40,78%,7.74,4.65,4.00,3.94,4.06,4.26,3.84,4.84,3.94,3.90
Fall,2013,SUBHA DAS,CMY,09109,KTCHEN CHEMTRY SESSN,A1,14,21,67%,4.36,4.79,4.36,4.50,4.43,4.79,4.57,4.86,4.50,4.50
Fall,2013,SUBHA DAS,CMY,09209,KITCHEN CHMSTY SESSN,A1,8,13,62%,5.38,4.63,4.25,4.63,4.63,4.63,4.50,4.75,4.50,4.63
Fall,2013,GLORIA SILVA,CMY,09217,ORGANIC CHEMISTRY I,1,88,164,54%,9.80,3.93,3.97,3.85,3.58,3.85,3.75,4.02,3.69,3.70
Fall,2013,KEVIN NOONAN,CMY,09219,MODERN ORGANIC CHEM,1,27,44,61%,10.89,4.78,4.78,4.81,4.56,4.81,4.85,5.00,4.81,4.74
Fall,2013,KAREN STUMP,CMY,09221,LAB I: INTR CHMY ANL,1,60,111,54%,15.36,4.62,4.40,4.50,4.10,4.32,4.42,4.72,4.33,4.23
Fall,2013,TERRANCE MURPHY,CMY,09221,LAB I: INTR CHMY ANL,W,13,15,87%,17.62,4.08,4.23,4.15,3.77,4.15,3.92,4.38,4.23,3.62
Fall,2013,GLORIA SILVA,CMY,09222,LAB II:ORGNC SYN ANL,1,10,11,91%,10.70,4.50,4.30,4.60,4.20,4.40,4.50,4.70,4.50,4.40
Fall,2013,MICHAEL HENDRICH,CMY,09231,MATHMTCL METHD CHEM,A,8,20,40%,8.75,4.25,4.13,4.13,3.50,4.13,4.13,4.25,3.88,3.88
Fall,2013,SUSAN GRAUL,CMY,09321,LAB III: MOL DSN SYN,A,15,36,42%,14.27,4.47,4.27,4.07,3.93,4.33,4.67,4.67,4.40,4.33
Fall,2013,LINDA PETEANU,CMY,09331,MODRN ANALYTCL INSTR,1,13,27,48%,8.92,4.00,3.77,3.46,3.00,3.54,3.08,4.62,3.31,3.23
Fall,2013,NEIL DONAHUE,CMY,09344,PHYSICAL CHEM QUANTM,1,15,26,58%,10.40,3.87,3.53,3.27,3.13,3.53,3.13,3.93,3.20,3.13
Fall,2013,MARIA KURNIKOVA,CMY,09347,ADV PHYS CHEMISTRY,A,41,70,59%,7.76,3.44,2.61,2.90,2.88,3.02,2.66,3.72,2.68,2.78
Fall,2013,RONGCHAO JIN,CMY,09507,NANOPARTICLES,A,2,4,50%,6.50,5.00,4.50,4.50,4.50,5.00,4.00,5.00,4.50,4.50
Fall,2013,JAMES SCHNEIDER,CMY,09509,PHY CHEM MACROMOLEC,A,2,3,67%,8.00,4.50,5.00,5.00,4.00,5.00,4.50,5.00,5.00,5.00
Fall,2013,DANITH LY,CMY,09519,BIOORGANIC CHEMISTRY,A,9,12,75%,7.67,4.78,4.78,4.78,4.56,4.78,5.00,5.00,4.78,4.78
Fall,2013,ECKARD MUNCK,CMY,09603,MATH ANALYS CHEMSTRY,A1,5,5,100%,7.40,4.80,4.20,4.20,4.60,4.80,4.80,5.00,4.60,4.40
Fall,2013,ECKARD MUNCK,CMY,09701,QUANTUM CHEMISTRY I,A,7,7,100%,8.00,5.00,5.00,4.57,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2013,RONGCHAO JIN,CMY,09707,NANOPARTICLES,A,18,25,72%,7.17,4.44,4.56,4.56,4.44,4.72,4.72,4.61,4.50,4.50
Fall,2013,SUSAN GRAUL,CMY,09711,PHYSCL ORGANIC CHEM,A,19,22,86%,9.89,4.61,4.47,4.53,4.37,4.42,4.58,4.84,4.63,4.58
Fall,2013,JAMES SCHNEIDER,CMY,09715,PHY CHEM MACROMOLEC,A,3,8,38%,12.50,3.67,4.33,4.67,3.67,4.00,3.67,4.33,4.00,4.33
Fall,2013,DANITH LY,CMY,09719,BIOORGANIC CHEMISTRY,A,10,12,83%,8.70,4.20,2.90,3.40,3.00,4.40,3.80,4.33,3.50,3.60
Fall,2013,ALEXANDER RYABOV,CMY,09722,OXIDATN INORGNC CHEM,A,8,10,80%,8.75,4.75,4.25,4.13,4.13,4.75,4.38,4.13,4.50,4.38
Fall,2013,TOMASZ KOWALEWSKI,CMY,09723,PROXML PROBE TECHNQS,A,6,9,67%,10.00,4.33,3.67,3.67,4.00,4.00,4.00,4.33,4.00,3.67
Fall,2013,STEFAN BERNHARD,CMY,09733,CHEMISTRY & LIGHT,A,8,15,53%,5.75,3.13,3.25,3.25,3.43,3.25,3.38,4.00,3.38,3.25
Fall,2013,BRUCE ARMITAGE,CMY,09737,MEDCNL CMY DRG DEVLP,A2,20,25,80%,7.70,4.75,4.45,4.60,4.50,5.00,4.90,5.00,4.80,4.80
Fall,2013,JOHN MACKEY,MSC,21101,FRESHMAN MATH SEMINR,A1,13,17,76%,5.46,5.00,4.62,4.46,4.77,4.92,4.69,5.00,4.85,4.85
Fall,2013,DEBORAH BRANDON,MSC,21111,CALCULUS I,1,43,74,58%,7.50,4.52,4.48,4.43,4.40,4.24,4.31,4.67,4.38,4.36
Fall,2013,MARION OLIVER,MSC,21111,CALCULUSI,W,61,75,81%,10.81,4.62,4.44,4.41,4.36,4.62,4.36,4.85,4.21,4.51
Fall,2013,RUSSELL WALKER,MSC,21120,DIFFERENTIAL INT CAL,1,108,166,65%,7.36,4.06,4.26,4.19,3.81,4.02,4.09,4.42,4.06,4.08
Fall,2013,RUSSELL WALKER,MSC,21120,DIFFERENTIAL INT CAL,2,79,137,58%,7.04,4.14,4.15,4.22,3.73,4.05,3.99,4.52,3.95,3.97
Fall,2013,JOHN MACKEY,MSC,21120,DIFFERENTIAL INT CAL,3,42,74,57%,8.21,4.83,4.79,4.81,4.36,4.90,4.71,4.83,4.79,4.64
Fall,2013,MARION OLIVER,MSC,21120,DIFFERENTIALINTCAL,W,13,18,72%,11.67,4.15,3.77,4.08,3.69,4.08,3.92,4.38,3.54,3.83
Fall,2013,GURGEN HAYRAPETYAN,MSC,21122,INTEGRTN & APPROX,1,65,106,61%,7.36,4.31,4.31,4.23,3.95,3.98,4.39,4.72,4.25,4.14
Fall,2013,GURGEN HAYRAPETYAN,MSC,21122,INTEGRTN & APPROX,2,76,113,67%,7.40,4.28,4.30,4.19,4.04,3.93,4.14,4.58,4.14,4.12
Fall,2013,HASAN DEMIRKOPARAN,MSC,21122,INTEGRTN&APPROX,W,4,4,100%,8.00,4.25,4.00,4.25,4.00,3.75,4.50,5.00,3.75,4.00
Fall,2013,XIANG XU,MSC,21126,INTRO MATHMTCL SFTWR,A,18,27,67%,3.50,2.17,2.89,2.72,1.83,2.50,2.00,3.17,2.17,2.39
Fall,2013,XIANG XU,MSC,21126,INTRO MATHMTCL SFTWR,B,22,25,88%,3.00,2.05,2.14,2.29,1.45,1.91,1.68,2.45,1.64,1.95
Fall,2013,XIANG XU,MSC,21126,INTRO MATHMTCL SFTWR,C,15,26,58%,3.80,3.60,3.60,3.60,3.13,3.73,3.40,3.79,3.33,3.67
Fall,2013,GREGORY JOHNSON,MSC,21127,CONCEPTS OF MATHMTCS,1,70,117,60%,10.46,3.60,3.81,3.77,3.24,3.71,3.59,3.67,3.43,3.46
Fall,2013,GREGORY JOHNSON,MSC,21127,CONCEPTS OF MATHMTCS,2,62,97,64%,9.34,3.74,4.21,4.05,3.46,3.95,4.15,3.87,3.84,3.80
Fall,2013,MATTHEW SZUDZIK,MSC,21127,CONCEPTSOFMATHMTCS,3,25,36,69%,9.68,4.96,4.88,4.72,4.52,4.88,4.92,4.84,4.88,4.84
Fall,2013,WESLEY PEGDEN,MSC,21228,DISCRETE MATH,1,15,24,63%,9.40,4.87,4.07,3.80,4.13,4.60,4.80,4.93,4.60,4.53
Fall,2013,ROBERT PEGO,MSC,21235,MATHMTCL STDS ANALYS,A,5,10,50%,12.20,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2013,ALEXEI KOLESNIKOV,MSC,21237,MATHMTL STDS ALG I,A,7,13,54%,11.00,5.00,4.86,4.86,5.00,5.00,4.86,4.86,5.00,4.86
Fall,2013,IRINA GHEORGHICIUC,MSC,21240,MATRIX ALGBA APPLC,1,16,28,57%,8.38,4.81,4.69,4.44,4.38,4.06,4.69,4.50,4.56,4.38
Fall,2013,TIMOTHY FLAHERTY,MSC,21241,MATRC & LINR TRNSF,1,28,55,51%,8.59,4.50,4.39,4.36,4.14,4.39,4.50,4.64,4.50,4.32
Fall,2013,TIMOTHY FLAHERTY,MSC,21241,MATRC & LINR TRNSF,2,31,55,56%,9.77,4.55,4.39,4.48,4.19,4.45,4.42,4.40,4.19,4.13
Fall,2013,IRINA GHEORGHICIUC,MSC,21241,MATRC & LINR TRNSF,3,23,48,48%,9.43,4.48,4.52,4.17,4.00,4.09,4.26,4.43,4.22,4.22
Fall,2013,IRINA GHEORGHICIUC,MSC,21241,MATRC & LINR TRNSF,4,9,27,33%,9.00,4.78,4.56,4.56,4.67,4.33,4.78,4.56,4.56,4.00
Fall,2013,HASAN DEMIRKOPARAN,MSC,21241,MATRC&LINRTRNSF,W,24,33,73%,8.88,3.96,4.21,4.04,3.67,4.21,4.13,4.96,4.04,3.87
Fall,2013,AGOSTON PISZTORA,MSC,21242,MATRIX THEORY,1,15,21,71%,11.80,4.33,4.20,4.27,3.73,4.47,4.27,4.93,4.20,4.33
Fall,2013,BORIS BUKH,MSC,21242,MATRIX THEORY,2,15,20,75%,11.43,4.40,3.93,4.00,3.87,3.93,4.33,4.67,4.20,4.13
Fall,2013,DANIELA MIHAI,MSC,21256,MULTIVARIATE ANALYS,1,72,115,63%,10.25,3.53,3.56,3.51,3.17,3.38,3.18,4.19,3.11,3.18
Fall,2013,MATTHEW SZUDZIK,MSC,21256,MULTIVARIATEANALYS,W,41,51,80%,11.17,4.95,4.90,4.88,4.83,4.76,4.90,4.93,4.83,4.76
Fall,2013,MICHAEL PICOLLELLI,MSC,21257,MODL METH OPTIMIZATN,1,35,65,54%,7.69,4.00,4.17,4.06,4.00,3.89,4.09,4.17,3.97,4.03
Fall,2013,DANIELA MIHAI,MSC,21259,CALCULUS IN 3-D,1,70,101,69%,9.84,3.67,3.64,3.81,3.31,3.36,3.31,3.94,3.27,3.39
Fall,2013,DANIELA MIHAI,MSC,21259,CALCULUS IN 3-D,2,69,109,63%,10.59,3.62,3.80,3.83,3.43,3.41,3.49,4.03,3.28,3.25
Fall,2013,GREGORY JOHNSON,MSC,21259,CALCULUS IN 3-D,3,87,135,64%,8.83,3.92,4.31,4.34,3.74,3.97,4.34,4.24,4.14,4.00
Fall,2013,DAVID HANDRON,MSC,21260,DIFFRENTL EQUATIONS,1,31,50,62%,8.63,4.55,4.58,4.42,4.32,4.39,4.42,4.80,4.45,4.45
Fall,2013,DAVID HANDRON,MSC,21260,DIFFRENTL EQUATIONS,2,46,76,61%,9.07,4.20,4.00,3.93,3.78,4.02,4.04,4.52,4.13,4.02
Fall,2013,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,A,30,43,70%,2.70,4.97,4.97,4.97,4.73,4.90,4.93,4.93,4.93,4.93
Fall,2013,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,B,24,40,60%,2.75,5.00,4.96,4.96,4.75,4.92,4.96,5.00,5.00,4.92
Fall,2013,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,C,27,39,69%,2.56,4.96,4.93,4.96,4.59,4.85,4.85,4.96,4.96,4.89
Fall,2013,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,D,8,15,53%,2.75,4.88,4.75,4.88,4.63,4.75,4.88,4.88,4.88,4.88
Fall,2013,PO-SHEN LOH,MSC,21295,PUTNAM SEMINAR,E,4,10,40%,2.75,5.00,4.75,4.25,4.25,4.25,4.75,5.00,4.75,5.00
Fall,2013,ERNEST SCHIMMERLING,MSC,21300,BASIC LOGIC,A,24,35,69%,9.87,3.63,3.38,3.58,3.33,3.54,3.54,3.29,3.33,3.29
Fall,2013,JIE MA,MSC,21301,COMBINATORICS,A,28,35,80%,8.96,3.57,3.43,3.39,2.86,3.29,3.46,3.78,3.25,3.21
Fall,2013,NATALIE KOMAROV,MSC,21301,COMBINATORICS,B,22,33,67%,11.36,4.18,4.05,3.95,3.64,4.00,3.68,4.05,3.68,3.45
Fall,2013,AGOSTON PISZTORA,MSC,21325,PROBABILITY,A,24,38,63%,10.29,3.67,3.67,3.71,3.38,3.92,3.67,4.33,3.58,3.54
Fall,2013,SEVAK MKRTCHYAN,MSC,21341,LINEAR ALGEBRA,A,15,27,56%,10.47,4.07,4.07,3.80,3.87,3.73,4.07,4.40,4.00,3.79
Fall,2013,JUAN SCHAFFER,MSC,21350,HISTORY OF MATHMTCS,A,7,15,47%,4.57,4.14,2.57,3.00,3.29,3.29,3.29,4.29,3.14,3.29
Fall,2013,IAN TICE,MSC,21355,PRINCPL REAL ANLYS I,A,23,29,79%,14.87,3.96,4.04,4.00,3.43,4.09,3.96,4.17,4.09,3.65
Fall,2013,SOLESNE BOURGUIN,MSC,21355,PRINCPL REAL ANLYS I,B,19,26,73%,14.37,4.53,4.58,4.63,4.16,4.42,4.58,4.32,4.58,4.53
Fall,2013,SNEJANA ABARJI,MSC,21355,PRINCPLREALANLYSI,W,6,6,100%,6.50,4.67,4.50,4.33,4.17,4.50,4.50,5.00,4.33,4.17
Fall,2013,SCOTT ROBERTSON,MSC,21366,TPCS APPLIED MATH,A,5,7,71%,9.20,4.80,5.00,5.00,4.40,5.00,5.00,5.00,5.00,5.00
Fall,2013,TIMOTHY BLASS,MSC,21369,NUMERICAL METHODS,A,19,40,48%,7.89,4.11,4.44,4.42,4.00,4.00,4.42,4.74,4.16,3.74
Fall,2013,JIN HYUK CHOI,MSC,21370,DSCRETE TIME FINANCE,A,21,51,41%,8.00,3.76,3.52,3.38,3.38,3.33,3.52,4.29,3.43,3.43
Fall,2013,ELISA DAVOLI,MSC,21371,FUNC CMPLX VARIABLE,A,7,11,64%,7.57,4.57,4.00,4.14,4.14,3.86,4.00,4.57,4.17,4.00
Fall,2013,RICHARD STATMAN,MSC,21373,ALGEBRAIC STRUCTURES,A,21,35,60%,8.76,3.95,4.05,3.81,3.86,3.85,3.48,4.38,3.48,3.43
Fall,2013,SEVAK MKRTCHYAN,MSC,21373,ALGEBRAIC STRUCTURES,B,9,19,47%,13.11,4.44,4.00,4.44,4.22,4.33,3.89,4.56,4.00,4.11
Fall,2013,ALAN FRIEZE,MSC,21393,OPERATIONS RSCH II,A,5,21,24%,3.80,3.80,3.80,4.20,4.00,3.80,3.80,4.20,3.80,3.80
Fall,2013,RICHARD STATMAN,MSC,21441,NUMBER THEORY,A,8,13,62%,7.63,3.88,4.00,4.00,3.50,3.88,3.63,4.38,3.38,3.86
Fall,2013,DAVID KINDERLEHRER,MSC,21476,INTROD DYNMCL SYSTMS,A,1,3,33%,8.00,4.00,4.00,5.00,5.00,4.00,4.00,5.00,4.00,4.00
Fall,2013,DEJAN SLEPCEV,MSC,21499,UNDERGRAD RES TOPIC,A,1,3,33%,11.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2013,NAM TRANG,MSC,21602,INTRO TO SET THRY I,A,4,7,57%,8.75,2.75,4.00,4.00,2.75,3.75,2.25,3.50,2.00,3.25
Fall,2013,RAMI GROSSBERG,MSC,21603,MODEL THEORY I,A,7,10,70%,10.57,4.43,4.29,4.14,4.29,4.57,4.57,4.43,4.57,4.71
Fall,2013,JACK SCHAEFFER,MSC,21620,REAL ANALYSIS,A1,7,11,64%,11.43,4.86,4.86,4.71,4.86,4.71,5.00,4.86,5.00,4.86
Fall,2013,JACK SCHAEFFER,MSC,21621,INT LEBESGUE INTEGR,A2,9,12,75%,10.00,5.00,5.00,4.89,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2013,NOEL WALKINGTON,MSC,21651,GENERAL TOPOLOGY,A,12,13,92%,7.75,3.50,3.58,3.58,3.42,4.00,3.42,4.00,3.25,3.50
Fall,2013,SHLOMO TAASAN,MSC,21660,INTRO NMRCL ANALY I,A,5,8,63%,7.40,4.20,4.20,4.20,4.60,4.20,4.40,4.60,4.60,4.20
Fall,2013,SHLOMO TAASAN,MSC,21690,METHDS OF OPTIMIZATN,A,3,6,50%,11.00,4.67,4.33,4.33,4.67,5.00,4.33,5.00,4.67,4.33
Fall,2013,BORIS BUKH,MSC,21701,DISCRETE MATHEMATCS,A,11,11,100%,13.55,4.91,4.64,5.00,4.55,4.91,4.73,5.00,4.73,4.82
Fall,2013,JAMES CUMMINGS,MSC,21715,COMMUTATIVE ALGEBRA,A,8,12,67%,11.00,4.88,4.63,4.75,4.13,4.63,4.88,5.00,4.88,4.75
Fall,2013,GAUTAM IYER,MSC,21720,MEASURE & INTEGRATN,A,9,11,82%,17.00,5.00,4.78,4.78,4.67,4.89,4.89,5.00,5.00,5.00
Fall,2013,GIOVANNI LEONI,MSC,21732,PART DIFF EQUA I,A,7,7,100%,13.14,4.57,4.43,4.29,4.14,4.29,4.57,4.43,4.71,4.57
Fall,2013,WILLIAM HRUSA,MSC,21740,INTR FNCTNL ANALY II,A,11,13,85%,9.91,4.91,4.82,4.91,4.82,4.91,4.82,4.91,4.82,4.91
Fall,2013,DEJAN SLEPCEV,MSC,21759,DIFFRNTL GEOMETRY,A,12,17,71%,9.50,4.08,3.92,4.00,3.67,3.67,3.50,4.17,3.42,3.67
Fall,2013,DAVID KINDERLEHRER,MSC,21820,TPCS IN APPL MATH,A,3,4,75%,9.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2013,GAUTAM IYER,MSC,21880,STOCHASTIC CALCULUS,A,7,7,100%,13.57,5.00,4.86,4.86,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2013,BARRY LUOKKALA,PHY,33100,BASC EXPERMTL PHYSCS,1,11,23,48%,3.91,4.64,4.73,4.36,4.09,4.36,4.55,4.64,4.27,4.36
Fall,2013,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,2,20,32,63%,4.55,4.95,4.95,4.95,4.70,4.80,4.90,4.95,4.95,4.85
Fall,2013,BARRY LUOKKALA,PHY,33101,FIRST YEAR SEMINAR,A2,6,10,60%,3.00,4.50,4.50,4.33,4.00,4.67,4.33,4.50,4.33,4.50
Fall,2013,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,1,20,26,77%,7.25,4.55,4.50,4.45,4.25,4.30,4.40,4.50,4.45,4.35
Fall,2013,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,2,10,16,63%,7.33,4.70,4.90,4.80,4.60,4.80,4.90,4.90,4.80,4.80
Fall,2013,DAVID ANDERSON,PHY,33104,EXPERIMNTL PHYSICS,3,15,21,71%,6.20,4.80,4.93,4.93,4.80,4.87,4.87,4.93,4.93,4.73
Fall,2013,KRISTINA WOODS,PHY,33104,EXPERIMNTL PHYSICS,4,17,24,71%,7.29,3.59,4.12,3.76,3.76,3.47,3.76,4.41,3.41,3.47
Fall,2013,GEORGE KLEIN,PHY,33107,PHYSICS II ENG STDNT,1,128,131,98%,10.45,4.27,3.88,3.84,3.48,3.99,3.54,4.50,3.60,3.59
Fall,2013,STEPHEN GAROFF,PHY,33111,PHYSICS I SCI STUDNT,1,56,87,64%,10.09,4.43,4.24,4.29,3.86,4.16,3.89,4.41,4.00,3.91
Fall,2013,KUNAL GHOSH,PHY,33112,PHYSICS II SCI STDNT,1,35,42,83%,11.71,4.50,4.03,4.11,3.77,4.26,3.97,4.31,4.03,3.71
Fall,2013,SNEJANA ABARJI,PHY,33124,INTROTOASTRONOMY,W,28,32,88%,6.71,4.43,4.04,4.37,4.21,4.37,4.14,4.75,4.15,4.00
Fall,2013,THOMAS FERGUSON,PHY,33131,MATTR & INTERACTNS 1,1,33,33,100%,12.30,4.64,4.42,4.42,4.12,4.55,4.52,4.79,4.27,4.24
Fall,2013,JEFFREY PETERSON,PHY,33224,STRS GLXS & UNIVERSE,1,22,38,58%,6.09,3.59,3.32,3.14,2.91,3.64,3.14,4.05,3.14,3.18
Fall,2013,ROBERT SUTER,PHY,33225,QUANTM PHY STRUC MAT,A,15,21,71%,7.40,4.60,4.47,4.60,4.53,4.60,4.60,4.80,4.47,4.53
Fall,2013,ROY BRIERE,PHY,33231,PHYSICAL ANALYSIS,A,34,45,76%,10.36,4.12,3.94,4.09,4.06,4.24,4.32,3.56,4.06,4.00
Fall,2013,BRIAN QUINN,PHY,33331,PHYSCL MECHANICS I,A,28,36,78%,9.18,4.25,4.25,4.21,4.11,4.50,4.32,4.61,4.36,4.18
Fall,2013,COLIN MORNINGSTAR,PHY,33338,INTRM ELEC & MAG I,A,33,38,87%,10.45,4.00,4.29,4.24,4.03,3.94,4.18,3.94,4.12,4.00
Fall,2013,ALEX EVILEVITCH,PHY,33341,THERMAL PHYSICS I,A,28,38,74%,7.14,4.71,4.18,4.25,3.96,4.21,3.96,4.82,3.89,3.75
Fall,2013,P. LOESCHE,PHY,33441,INTRO TO BIOPHYSICS,A,3,4,75%,7.00,4.33,3.67,4.00,3.67,4.00,3.33,4.67,3.67,3.33
Fall,2013,RACHEL MANDELBAUM,PHY,33445,ADV QUANTUM PHYSCS I,A,20,30,67%,8.15,4.65,4.30,4.15,4.20,4.20,4.10,4.60,4.00,3.84
Fall,2013,SHIRLEY CHAN WA HO,PHY,33467,ASTROPHYSICS,A,4,5,80%,8.75,4.50,3.00,3.25,4.50,3.75,3.50,4.50,3.50,4.00
Fall,2013,RUPERT CROFT,PHY,33650,GENERAL RELATIVITY,A,13,25,52%,8.23,3.85,4.00,3.92,3.38,4.23,4.00,3.92,3.85,3.83
Fall,2013,MICHAEL WIDOM,PHY,33755,QUANTUM MECHANICS I,A,21,24,88%,10.70,4.25,4.55,4.50,3.95,4.37,4.70,4.75,4.75,4.45
Fall,2013,MANFRED PAULINI,PHY,33759,INTRO MATH PHYSCS I,A,13,14,93%,9.00,4.54,4.23,4.31,4.31,4.08,3.92,4.85,4.08,3.85
Fall,2013,JAMES RUSS,PHY,33761,CLASSCL ELCTRODYN I,A,17,18,94%,12.47,4.41,4.18,3.94,4.35,4.29,3.76,4.88,3.76,4.00
Fall,2013,RICHARD HOLMAN,PHY,33770,FIELD THEORY I,A,7,16,44%,14.17,4.86,4.14,4.00,3.57,4.43,4.57,4.57,4.57,4.57
Fall,2013,MANFRED PAULINI,PHY,33775,INTRO TO RESEARCH 1,A,17,19,89%,3.47,4.75,4.75,4.63,4.69,4.69,4.63,4.75,4.75,4.75
Fall,2013,SARA MAJETICH,PHY,33783,SOLID STATE PHYSICS,A,7,11,64%,9.29,4.86,4.29,5.00,4.86,4.71,4.86,5.00,4.43,4.86
Fall,2013,DI XIAO,PHY,33785,SP TPC COND MAT TOPL,A,8,8,100%,7.63,4.63,4.38,4.75,4.38,4.88,4.63,4.25,4.50,4.63
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2013,,,,Year of 2013,,1966,3188,62%,8.05,4.22,4.08,4.06,3.79,4.13,4.01,4.42,3.97,3.84
Spring,2013,"LOPEZ, A.  (co-taught)",BSC,03116,PHAGE GENOMICS RSRCH,A,12,16,75%,4.50,4.42,3.75,4.00,4.25,4.18,4.00,4.50,4.25,4.17
Spring,2013,"BRAUN, M.  (co-taught)",BSC,03116,PHAGE GENOMICS RSRCH,A,12,16,75%,4.50,4.33,4.25,4.25,4.33,4.33,4.33,4.50,4.33,4.08
Spring,2013,"JARVIK, J.  (co-taught)",BSC,03121,MODERN BIOLOGY,A,73,160,46%,6.32,3.66,3.01,2.93,2.70,3.40,2.73,4.12,2.62,3.01
Spring,2013,"SUBRAMANIAN, S.  (co-taught)",BSC,03121,MODERN BIOLOGY,A,73,160,46%,6.39,4.30,4.11,4.17,3.73,4.19,4.14,4.33,4.01,3.63
Spring,2013,"SCHWARTZ, R.  (co-taught)",BSC,03250,INTR COMPTNL BIOLGY,1,28,49,57%,7.29,3.61,4.07,3.86,3.11,3.50,3.61,4.36,3.46,3.04
Spring,2013,"MURPHY, R.  (co-taught)",BSC,03250,INTR COMPTNL BIOLGY,1,28,49,57%,7.89,3.86,3.86,3.61,3.25,3.68,3.46,4.39,3.71,3.00
Spring,2013,"JIN, R.  (co-taught)",CMY,09322,LAB IV:MOLE SPC DSGN,1,13,34,38%,8.92,4.38,4.54,4.46,4.31,4.62,4.31,4.85,4.46,4.15
Spring,2013,"KOWALEWSKI, T.  (co-taught)",CMY,09322,LAB IV:MOLE SPC DSGN,1,13,34,38%,11.08,4.23,4.31,4.23,3.62,4.23,4.08,4.69,4.15,4.15
Spring,2013,"AHRENS, E.  (co-taught)",MCS,38710,PRINCPLE BIOTECHNLGY,A,11,16,69%,6.91,3.64,3.73,3.64,3.45,3.64,3.73,4.27,3.82,3.73
Spring,2013,"BRUCHEZ, M.  (co-taught)",MCS,38710,PRINCPLE BIOTECHNLGY,A,11,16,69%,6.91,4.36,4.27,4.09,3.91,4.00,4.27,4.64,4.18,4.00
Spring,2013,"VOGEL, H.  (co-taught)",PHY,33106,PHYSICS I ENG STUDNT,1,141,164,86%,9.51,4.59,4.49,4.42,4.12,4.46,4.47,4.67,4.51,4.21
Spring,2013,"TRAC, H.  (co-taught)",PHY,33106,PHYSICS I ENG STUDNT,1,141,164,86%,9.18,3.88,3.65,3.71,3.45,3.72,3.59,4.12,3.47,3.67
