Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2014,MELISSA MARTIN,DRA,54887,GRD SCREENWRTG III,A,4,6,67%,11.75,5.00,4.75,5.00,4.75,5.00,4.75,4.75,5.00,5.00
Fall,2014,ROBERT HANDEL,DRA,54891,PLAYWRITING III,A,4,6,67%,18.25,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,ROBERT HANDEL,DRA,54893,DRAMATIC WRTG THESIS,A,4,6,67%,13.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,ROBERT HANDEL,DRA,54907,DRAMAT WRITING FORUM,A,4,6,67%,10.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CHRISTIAN BROWN,DRA,54939,GRAD ENT LIGHT PROG,A,1,4,25%,14.00,5.00,3.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,"SISSONS, N.  (co-taught)",DRA,54947,SCENERY THESIS,A,2,6,33%,9.50,5.00,4.00,4.00,4.50,4.00,4.00,4.50,4.50,4.00
Fall,2014,CYNTHIA LIMAURO,DRA,54952,GRD DANCE LGHTG DESG,A2,5,8,63%,3.80,4.60,4.60,4.40,4.40,4.60,4.60,4.80,4.60,4.40
Fall,2014,DAVID HOLCOMB,DRA,54961,PRODCTN PREP GR III,A,2,18,11%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,KAREN VERM,MUS,57008,VOCAL MASTER CLASS I,A,5,8,63%,2.00,4.60,4.40,4.40,4.40,4.60,4.40,4.80,4.60,4.60
Fall,2014,KAREN VERM,MUS,57009,VOCAL MSTER CLASS II,A,9,17,53%,2.00,4.78,4.33,4.22,5.00,5.00,4.56,4.89,4.78,4.67
Fall,2014,HANNA LI,MUS,57011,PNO STDO PERFMC CLS,A,2,3,67%,27.00,4.50,4.50,4.50,5.00,5.00,4.50,5.00,5.00,4.50
Fall,2014,CYRUS FOROUGH,MUS,57015,VIOLIN STDO PERF CLS,A,3,10,30%,19.67,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,DAVID HARDING,MUS,57016,VIOLA STDO PERF CLS,A,1,4,25%,27.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CYNTHIA DEALMEIDA,MUS,57021,OBOE STDO PRFM CLS,A,3,7,43%,7.00,4.33,4.33,4.33,4.67,4.67,4.67,4.00,4.50,4.50
Fall,2014,THOMAS THOMPSON,MUS,57022,CLARINET STDIO PERF,A,1,5,20%,2.00,4.00,2.00,2.00,5.00,4.00,3.00,4.00,4.00,3.00
Fall,2014,NANCY GOERES,MUS,57023,BASSN STDO PERFM CLS,A,3,4,75%,11.33,4.33,4.00,4.00,5.00,4.67,4.67,4.33,4.33,4.67
Fall,2014,LEONARDO BALADA,MUS,57031,COMPOSERS FORUM,A,12,25,48%,2.50,4.50,4.42,4.25,4.42,4.25,4.25,4.08,4.17,4.00
Fall,2014,BENJAMIN OPIE,MUS,57101,INTRO MUSC TECHNLGY,A2,2,8,25%,6.50,4.00,4.50,4.50,4.00,4.00,4.50,3.50,3.50,4.50
Fall,2014,BENJAMIN OPIE,MUS,57101,INTRO MUSC TECHNLGY,B1,1,4,25%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,BENJAMIN OPIE,MUS,57101,INTRO MUSC TECHNLGY,B2,1,2,50%,5.00,2.00,1.00,1.00,1.00,1.00,4.00,5.00,2.00,4.00
Fall,2014,CARLA LAROCCA,MUS,57103,EL STD:(BG PN CLASS),A,2,4,50%,2.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,4.50
Fall,2014,CARLA LAROCCA,MUS,57103,EL STD:(BG PN CLASS),B,2,2,100%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.50,4.50
Fall,2014,THOMAS DOUGLAS,MUS,57117,CHORUS,1,1,2,50%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00
Fall,2014,ELIZABETH LAWRENCE,MUS,57120,ELCTV STUDIO (VOICE),B,4,9,44%,4.25,4.75,4.50,4.25,4.75,4.50,4.75,4.75,4.50,4.25
Fall,2014,STEPHEN TOTTER,MUS,57120,ELCTV STUDIO (VOICE),D,10,15,67%,4.33,4.70,4.70,4.60,4.40,4.40,4.30,4.60,4.40,4.30
Fall,2014,DANIEL TEADT,MUS,57120,ELCTV STUDIO (VOICE),E,1,2,50%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,MARK DOMENCIC,MUS,57121,ELCTV STUDIO (PIANO),A,1,3,33%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,TATYANA GELMAN,MUS,57121,ELCTV STUDIO (PIANO),B,2,6,33%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,RODRIGO OJEDA,MUS,57121,ELCTV STUDIO (PIANO),C,1,3,33%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CARLA LAROCCA,MUS,57121,ELCTV STUDIO (PIANO),D,2,6,33%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,MEHYON MOON,MUS,57121,ELCTV STUDIO (PIANO),E,4,7,57%,5.00,4.50,4.50,4.75,4.75,4.50,4.50,4.50,4.75,4.50
Fall,2014,DONNA AMATO,MUS,57121,ELCTV STUDIO (PIANO),F,1,4,25%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,LOWELL CARVER,MUS,57121,ELCTV STUDIO (PIANO),I,1,2,50%,11.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,MARYBETH GLASGOW SCHOTTING,MUS,57125,ELECTV STUD (VIOLIN),A,3,3,100%,5.00,4.00,4.33,4.00,4.33,4.00,4.33,4.33,3.67,4.00
Fall,2014,CRYSTAL GROVE,MUS,57125,ELECTV STUD (VIOLIN),D,3,5,60%,6.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,JAMES FERLA,MUS,57129,ELECTV STDO (GUITAR),A,3,4,75%,4.00,4.67,4.00,4.00,4.33,5.00,4.67,4.33,4.00,4.00
Fall,2014,THOMAS GODFREY,MUS,57129,ELECTV STDO (GUITAR),C,2,2,100%,3.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,JAMES RAINEY,MUS,57129,ELECTV STDO (GUITAR),E,1,3,33%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00
Fall,2014,ZACHARY REEDER,MUS,57129,ELECTV STDO (GUITAR),F,2,5,40%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,JESSICA GIST,MUS,57130,ELECTV STDO (FLUTE),B,4,5,80%,3.50,4.75,4.75,4.75,5.00,4.75,5.00,5.00,5.00,5.00
Fall,2014,EVGENY TAIMANOV,MUS,57132,ELEC STDO (CLARINET),B,2,2,100%,3.50,5.00,4.50,4.50,5.00,5.00,4.50,5.00,5.00,5.00
Fall,2014,ERIC DEFADE,MUS,57134,ELEC STDO (SAXOPHNE),A,2,3,67%,3.50,4.50,4.00,4.00,5.00,4.50,4.00,5.00,4.50,4.50
Fall,2014,PAUL EVANS,MUS,57140,ELEC STDO (PERCUSSN),A,3,6,50%,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,JOHN MARCINIZYN,MUS,57141,ELECT STDO (COMPOS),B,1,2,50%,8.00,5.00,5.00,5.00,5.00,4.00,3.00,5.00,5.00,5.00
Fall,2014,LISA LEVINSON,MUS,57143,EL STU ALEX TECH I,A1,2,5,40%,2.00,5.00,5.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,MARK DOMENCIC,MUS,57149,BASIC HARMONY I,A,11,17,65%,7.45,4.45,4.73,4.82,4.64,4.27,4.55,4.82,4.64,4.55
Fall,2014,JOHN ITO,MUS,57151,CNTPNT THY & APPLCN,A,7,15,47%,5.43,3.57,3.14,3.43,3.57,3.57,3.00,3.43,3.29,3.29
Fall,2014,JOHN ITO,MUS,57151,CNTPNT THY & APPLCN,B,2,8,25%,5.00,4.50,4.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00
Fall,2014,JOHN ITO,MUS,57152,HARMONY I,A,14,21,67%,6.93,4.50,4.29,4.21,4.36,4.14,4.36,4.36,4.36,4.43
Fall,2014,R. JAMES WHIPPLE,MUS,57152,HARMONY I,B,12,26,46%,5.00,4.42,4.25,4.33,4.17,4.33,4.25,4.58,4.08,4.00
Fall,2014,R. JAMES WHIPPLE,MUS,57152,HARMONY I,C,14,30,47%,7.36,4.71,4.43,4.43,4.36,4.50,4.21,4.86,4.31,4.29
Fall,2014,Stephen NEELY,MUS,57161,EURHYTHMICS I,A,11,16,69%,3.80,4.73,4.73,4.73,4.00,4.55,4.73,4.73,4.55,4.64
Fall,2014,Stephen NEELY,MUS,57161,EURHYTHMICS I,B,6,16,38%,4.50,4.50,4.67,4.67,4.67,4.83,4.67,4.83,4.67,4.83
Fall,2014,Stephen NEELY,MUS,57161,EURHYTHMICS I,C,9,14,64%,5.33,4.78,4.67,4.78,4.22,4.78,4.56,4.78,4.78,4.78
Fall,2014,Stephen NEELY,MUS,57161,EURHYTHMICS I,D,10,20,50%,6.80,5.00,4.90,4.50,4.80,4.70,4.80,4.80,4.90,4.50
Fall,2014,Stephen NEELY,MUS,57163,EURHYTHMICS III,B,8,16,50%,3.50,4.75,5.00,5.00,4.75,4.88,5.00,4.88,5.00,5.00
Fall,2014,Stephen NEELY,MUS,57163,EURHYTHMICS III,C,5,14,36%,4.40,5.00,4.80,4.20,5.00,5.00,4.80,5.00,5.00,4.80
Fall,2014,BENJAMIN OPIE,MUS,57171,INTRO MUSIC TECHNLGY,A1,2,10,20%,2.00,3.00,4.00,4.00,3.50,2.50,3.50,3.50,3.00,3.00
Fall,2014,BENJAMIN OPIE,MUS,57171,INTRO MUSIC TECHNLGY,A2,7,11,64%,5.43,2.43,3.14,3.71,2.43,2.71,2.86,2.86,2.43,2.57
Fall,2014,BENJAMIN OPIE,MUS,57171,INTRO MUSIC TECHNLGY,B1,4,9,44%,2.00,2.50,3.25,3.00,3.50,2.75,3.50,2.25,2.75,3.00
Fall,2014,BENJAMIN OPIE,MUS,57171,INTRO MUSIC TECHNLGY,B2,3,9,33%,2.00,3.67,4.00,4.67,4.00,4.33,4.00,4.00,3.33,3.33
Fall,2014,PAUL JOHNSTON,MUS,57173,SURVEY WEST MUS HIST,A,53,98,54%,4.94,4.52,4.40,4.44,4.04,4.33,4.48,4.67,4.35,4.25
Fall,2014,ANNE JACKOVIC,MUS,57180,BASIC SOLFEGE I,A,8,18,44%,3.88,4.50,4.50,4.63,4.25,4.38,4.50,4.75,4.50,4.38
Fall,2014,ANNE JACKOVIC,MUS,57181,SOLFEGE I,A,7,13,54%,3.29,4.86,4.86,4.71,4.86,4.43,4.43,5.00,4.43,4.00
Fall,2014,ANNE JACKOVIC,MUS,57181,SOLFEGE I,B,14,21,67%,3.71,4.50,4.36,4.14,4.21,3.86,4.29,4.64,4.21,3.93
Fall,2014,JUDITH CAGLEY,MUS,57183,SOLFEGE III,A,2,11,18%,3.50,5.00,3.50,4.50,2.50,5.00,4.00,3.00,3.00,2.50
Fall,2014,JUDITH CAGLEY,MUS,57183,SOLFEGE III,B,4,10,40%,2.75,4.00,3.75,4.00,3.25,4.25,4.25,2.50,2.50,3.00
Fall,2014,NATALIE OZEAS,MUS,57185,ADVANCED SOLFEGE I,A,4,20,20%,4.25,4.75,5.00,5.00,4.75,4.75,5.00,5.00,5.00,4.75
Fall,2014,PAUL JOHNSTON,MUS,57188,REPERTOIRE & LISTEN,A,47,98,48%,2.52,4.62,4.62,4.66,4.53,4.53,4.60,4.70,4.56,4.52
Fall,2014,PAUL JOHNSTON,MUS,57189,INTRO REPTR LSTN MSC,1,21,45,47%,3.05,4.19,4.52,4.43,3.33,4.38,3.86,4.52,3.57,3.29
Fall,2014,CARLA LAROCCA,MUS,57191,KEYBOARD STUDIES,A,17,50,34%,2.38,4.65,4.65,4.59,4.76,4.41,4.82,4.75,4.71,4.41
Fall,2014,LOWELL CARVER,MUS,57193,COLLBRTV PIANO SKL I,A,1,2,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,STEPHEN SCHULTZ,MUS,57209,THE BEATLES,A,77,161,48%,4.65,4.64,4.58,4.62,4.36,4.64,4.65,4.56,4.58,4.74
Fall,2014,DANIEL TEADT,MUS,57220,ENGLISH DICTION,A,9,14,64%,2.00,2.67,2.00,2.00,2.33,2.00,1.89,2.78,2.22,1.56
Fall,2014,MARIA SPACAGNA,MUS,57221,ITALIAN DICTION,A,5,11,45%,2.60,4.00,2.60,2.40,2.80,4.20,2.00,3.00,2.20,2.00
Fall,2014,KAREN VERM,MUS,57222,FRENCH DICTION,A,6,16,38%,4.00,4.83,4.67,4.83,5.00,4.83,4.83,4.67,4.67,4.67
Fall,2014,DOUGLAS AHLSTEDT,MUS,57223,GERMAN DICTION,A,5,16,31%,2.00,4.60,4.20,4.60,4.40,5.00,4.00,4.40,4.00,3.80
Fall,2014,ERIC DEFADE,MUS,57227,JAZZ ORCHESTRA,A,10,16,63%,2.30,4.70,4.70,4.70,4.80,4.70,4.70,4.70,4.70,4.70
Fall,2014,R. JAMES WHIPPLE,MUS,57229,CHAMBER MUSIC,F,2,2,100%,2.00,5.00,4.00,5.00,5.00,4.50,5.00,5.00,5.00,5.00
Fall,2014,GRETCHEN VAN HOESEN,MUS,57229,CHAMBER MUSIC,M,2,3,67%,3.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,DAVID PREMO,MUS,57229,CHAMBER MUSIC,R,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,STEPHEN SCHULTZ,MUS,57230,BAROQUE ENSEMBLE,A,4,14,29%,2.75,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,PETER SULLIVAN,MUS,57231,CHAMBER ENSEMBLE,A2,1,6,17%,2.00,3.00,4.00,3.00,4.00,2.00,2.00,2.00,4.00,3.00
Fall,2014,PETER SULLIVAN,MUS,57235,CHAMBER MUSIC,B,2,5,40%,3.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,STEPHEN KOSTYNIAK,MUS,57235,CHAMBER MUSIC,D,1,5,20%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,NEAL BERNTSEN,MUS,57235,CHAMBER MUSIC,E,2,3,67%,6.50,3.50,4.00,3.50,3.00,3.50,3.00,2.50,2.50,3.00
Fall,2014,CAMERON KNIGHT,MUS,57240,ACTING I,A,3,13,23%,5.00,4.33,4.67,5.00,4.33,5.00,5.00,5.00,5.00,5.00
Fall,2014,NANCY GALBRAITH,MUS,57257,ORCHESTRATION I,A,9,20,45%,5.75,4.67,4.56,4.56,4.67,4.78,4.67,4.78,4.56,4.67
Fall,2014,PAUL JOHNSTON,MUS,57284,MUSIC HISTORY II,A,9,24,38%,3.67,3.33,3.11,3.00,2.44,3.33,2.67,3.67,2.78,2.78
Fall,2014,PAUL JOHNSTON,MUS,57289,REP LISTEN MUSCNS II,1,8,27,30%,2.00,3.13,3.50,3.14,2.63,3.38,3.00,3.86,2.75,2.88
Fall,2014,ANDREW CARLISLE,MUS,57299,BAGPIPE & DRUM BAND,A,5,9,56%,4.40,3.80,3.80,3.80,3.80,3.80,3.80,4.20,3.80,4.20
Fall,2014,ANDREW CARLISLE,MUS,57300,ADV BGPIPE DRM BAND,A,1,3,33%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,ALBERTO ALMARZA,MUS,57306,WORLD MUSIC,A,5,11,45%,2.60,4.40,3.80,4.00,4.20,4.60,4.20,4.40,4.00,4.20
Fall,2014,CARLA LAROCCA,MUS,57329,BEG PIANO FOR MINORS,A,2,2,100%,2.00,5.00,4.50,4.50,4.50,4.50,4.50,5.00,4.50,4.50
Fall,2014,ROBERT DELL,MUS,57331,PRNCPLS OF EDUCATION,A,3,6,50%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,THOMAS DOUGLAS,MUS,57332,INTRO TO CONDUCTING,A,5,7,71%,4.40,4.60,4.40,4.60,5.00,4.40,4.80,4.00,4.60,4.80
Fall,2014,THOMAS DOUGLAS,MUS,57332,INTRO TO CONDUCTING,B,4,9,44%,3.50,4.50,4.50,4.50,5.00,5.00,4.75,4.50,4.50,4.50
Fall,2014,PAUL GERLACH,MUS,57334,FUND MARCHING BAND,A,2,2,100%,2.00,4.50,4.00,4.00,4.00,4.00,4.00,4.50,4.00,4.00
Fall,2014,RICCARDO SCHULZ,MUS,57337,SOUND RECORDING,11,11,18,61%,5.27,5.00,4.64,4.64,4.64,4.91,4.55,5.00,4.82,4.91
Fall,2014,RICCARDO SCHULZ,MUS,57337,SOUND RECORDING,12,13,22,59%,6.00,4.85,4.54,4.69,4.69,4.85,4.69,4.77,4.77,4.77
Fall,2014,RICCARDO SCHULZ,MUS,57337,SOUND RECORDING,A1,10,14,71%,4.40,5.00,4.40,4.60,4.70,4.90,4.60,4.90,4.80,4.80
Fall,2014,RICCARDO SCHULZ,MUS,57337,SOUND RECORDING,B1,1,4,25%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,RICCARDO SCHULZ,MUS,57338,SOUND EDITING & MSTR,A2,9,17,53%,7.33,4.78,4.11,4.56,4.00,4.89,4.89,4.89,4.56,4.67
Fall,2014,BENJAMIN OPIE,MUS,57347,ELCTRNC CMPTR MUSIC,A,3,8,38%,5.00,3.33,3.67,3.33,3.33,3.33,3.33,2.67,3.00,3.00
Fall,2014,BENJAMIN OPIE,MUS,57347,ELCTRNC CMPTR MUSIC,B,2,4,50%,6.50,4.00,3.50,4.00,4.50,4.50,4.00,2.50,4.00,4.00
Fall,2014,PAUL GERLACH,MUS,57360,BRASS METHODS,A,3,4,75%,4.00,5.00,5.00,5.00,4.67,5.00,5.00,5.00,5.00,5.00
Fall,2014,PAUL EVANS,MUS,57361,PERCUSSION METHODS,A,3,6,50%,2.00,4.67,5.00,5.00,4.67,4.67,5.00,5.00,5.00,4.67
Fall,2014,DANIEL CURTIS,MUS,57364,CONDUCTING PRACTICUM,A,1,2,50%,5.00,5.00,5.00,5.00,4.00,5.00,5.00,2.00,3.00,4.00
Fall,2014,CARLA LAROCCA,MUS,57391,KEYBOARD STUDIES,A,1,4,25%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,LISA LEVINSON,MUS,57402,ALXDR TCHNQ MUSCNS,A,2,4,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,FRANCO SCIANNAMEO,MUS,57405,CONCERTO: VIRT & CON,A,1,5,20%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00
Fall,2014,THOMAS DOUGLAS,MUS,57419,CHORUS,1,3,10,30%,4.00,5.00,5.00,5.00,5.00,5.00,4.67,5.00,5.00,5.00
Fall,2014,ELIZABETH LAWRENCE,MUS,57420,JAZZ VOCAL ENSEMBLE,A,6,8,75%,3.50,4.50,4.67,4.67,4.50,4.67,4.17,4.33,4.17,4.33
Fall,2014,GEORGE VOSBURGH,MUS,57437,LIT & REPERTOIRE,A,1,2,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CHRISTOPHER WU,MUS,57437,LIT & REPERTOIRE,C,1,2,50%,5.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,NEAL BERNTSEN,MUS,57437,LIT & REPERTOIRE,E,3,6,50%,3.00,3.00,4.00,3.67,3.00,3.67,3.67,2.67,2.67,3.33
Fall,2014,WILLIAM CABALLERO,MUS,57437,LIT & REPERTOIRE,F,1,5,20%,5.00,5.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,PETER SULLIVAN,MUS,57437,LIT & REPERTOIRE,G,1,3,33%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CRAIG KNOX,MUS,57437,LIT & REPERTOIRE,H,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,ALBERTO ALMARZA,MUS,57437,LIT & REPERTOIRE,I,1,3,33%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,MARILYN THOMAS,MUS,57442,ANALYTICAL TECHNQUES,A,4,13,31%,5.00,5.00,4.75,5.00,5.00,4.75,5.00,5.00,5.00,5.00
Fall,2014,MONIQUE MEAD,MUS,57454,STAGECRAFT I,A,1,2,50%,8.00,5.00,5.00,4.00,5.00,5.00,5.00,3.00,4.00,5.00
Fall,2014,LANCE LADUKE,MUS,57458,BUSINESS OF MUSIC,A,6,8,75%,3.50,4.67,4.33,4.50,4.33,4.33,4.33,5.00,4.33,4.17
Fall,2014,CHRISTINE SCHOTT,MUS,57467,PRODUCTION: CREW,A,3,8,38%,22.00,4.00,3.67,3.67,2.67,3.67,3.67,3.67,3.33,3.33
Fall,2014,RAYMOND BLACKWELL,MUS,57471,PRODUCTION:PERFRMNCE,A,9,27,33%,9.44,4.00,3.56,3.56,3.67,3.88,3.75,3.75,3.75,3.75
Fall,2014,KENNETH KEELING,MUS,57480,HSTY BLK AMCN MUSIC,A,9,16,56%,4.67,4.89,4.56,4.56,4.33,4.67,4.67,4.78,4.78,4.67
Fall,2014,COLETTE JOUSSE WILKINS,MUS,57487,ADVANCED SOLFEGE III,A,4,7,57%,4.25,3.50,3.50,3.50,3.25,4.00,2.75,2.50,2.75,2.75
Fall,2014,JENNIFER AYLMER,MUS,57500,MAJOR STUDIO (VOICE),C,5,14,36%,8.00,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80,4.80
Fall,2014,MARIA SPACAGNA,MUS,57500,MAJOR STUDIO (VOICE),D,3,12,25%,7.00,5.00,4.33,4.33,4.67,4.67,4.33,4.33,4.33,4.33
Fall,2014,DANIEL TEADT,MUS,57500,MAJOR STUDIO (VOICE),E,6,16,38%,8.50,4.67,4.40,4.60,4.60,4.60,4.20,4.33,4.50,4.50
Fall,2014,GRETCHEN VAN HOESEN,MUS,57503,MAJOR STUDIO (HARP),A,1,3,33%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CYRUS FOROUGH,MUS,57505,MAJOR STUDIO(VIOLIN),A,4,7,57%,22.25,5.00,5.00,5.00,5.00,5.00,5.00,4.75,5.00,5.00
Fall,2014,ALBERTO ALMARZA,MUS,57510,MAJOR STUDIO (FLUTE),B,2,7,29%,17.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,NANCY GOERES,MUS,57513,MAJOR STUD (BASSOON),A,2,3,67%,9.50,4.00,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Fall,2014,NEAL BERNTSEN,MUS,57516,MAJOR STUD (TRUMPET),A,2,4,50%,9.50,4.00,3.50,3.50,4.00,4.00,4.00,3.50,4.00,4.00
Fall,2014,GEORGE VOSBURGH,MUS,57516,MAJOR STUD (TRUMPET),B,1,2,50%,21.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,PETER SULLIVAN,MUS,57517,MAJOR STUD(TROMBONE),C,1,2,50%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CRAIG KNOX,MUS,57519,MAJOR STUDIO (TUBA),A,2,2,100%,19.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,NANCY GALBRAITH,MUS,57521,MAJOR ST (COMPOSITN),B,2,8,25%,9.50,5.00,4.50,5.00,5.00,4.50,5.00,5.00,5.00,5.00
Fall,2014,RAYMOND BLACKWELL,MUS,57523,VOCAL COACHING,A,3,9,33%,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.67,5.00
Fall,2014,LOWELL CARVER,MUS,57523,VOCAL COACHING,B,3,12,25%,8.00,5.00,5.00,5.00,5.00,4.67,4.33,3.67,4.33,4.33
Fall,2014,ROSEANNA IRWIN,MUS,57523,VOCAL COACHING,C,8,29,28%,2.00,4.50,4.63,4.13,3.75,4.00,4.13,4.75,3.88,3.88
Fall,2014,KAREN VERM,MUS,57523,VOCAL COACHING,D,6,13,46%,6.50,5.00,5.00,4.83,5.00,4.83,5.00,4.83,5.00,5.00
Fall,2014,ROGER DANNENBERG,MUS,57570,MUSC TECHNGY SEMINAR,A,1,3,33%,2.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00
Fall,2014,MARILYN THOMAS,MUS,57605,THEORY ANALYSIS GRAD,A,5,13,38%,5.60,4.80,4.80,5.00,4.80,5.00,5.00,5.00,5.00,5.00
Fall,2014,CHRISTOPHER RUTH,MUS,57606,MUSIC HSTY GRAD STDT,A,4,15,27%,6.50,4.25,4.50,4.50,4.50,4.50,4.50,4.50,4.50,4.50
Fall,2014,ROBERT DELL,MUS,57608,OBSERVATION,A,1,3,33%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,ROBERT FALLON,MUS,57611,INDEP STDY IN HISTRY,A,1,2,50%,5.00,4.00,4.00,5.00,4.00,3.00,4.00,5.00,3.00,4.00
Fall,2014,RICCARDO SCHULZ,MUS,57617,INDEP STDY SOUND REC,A,3,8,38%,10.33,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,DANIEL CURTIS,MUS,57618,IND STUDY CONDUCTING,A,3,7,43%,6.00,5.00,4.67,5.00,4.33,5.00,5.00,4.33,4.33,4.67
Fall,2014,PETER STUMPF,MUS,57661,PIANO MAINTENANCE I,A,2,2,100%,14.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,PETER STUMPF,MUS,57666,ACOUSTICS OF PIANO,A,2,2,100%,6.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,NANCY GALBRAITH,MUS,57697,BXA STUDIO,A,2,2,100%,9.50,5.00,5.00,5.00,5.00,5.00,4.50,5.00,5.00,5.00
Fall,2014,MARIA SPACAGNA,MUS,57700,MAJOR STUDIO (VOICE),D,1,5,20%,14.00,4.00,2.00,3.00,3.00,4.00,2.00,2.00,3.00,2.00
Fall,2014,SERGEY SCHEPKIN,MUS,57701,MAJOR STUDIO (PIANO),A,1,3,33%,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2014,CYRUS FOROUGH,MUS,57705,MAJOR STUDIO(VIOLIN),A,1,4,25%,27.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00
